iMax B6 mini;Outlet A
Time [hh:mm:ss.SSS];Voltage [V];Current [A];Capacity [mAh];Temperature Ext [°C];Temperature Int [°C];BatteryRi [m?]
02:00:20.000;4.49;0.30;594;0.0;37.0;0.00
02:00:21.000;4.49;0.30;594;0.0;37.0;0.00
02:00:22.000;4.49;0.31;594;0.0;37.0;0.00
02:00:23.000;4.49;0.30;594;0.0;37.0;0.00
02:00:24.000;4.49;0.30;594;0.0;37.0;0.00
02:00:25.000;4.49;0.30;594;0.0;37.0;0.00
02:00:26.000;4.49;0.30;594;0.0;37.0;0.00
02:00:27.000;4.49;0.30;594;0.0;37.0;0.00
02:00:28.000;4.49;0.30;594;0.0;37.0;0.00
02:00:29.000;4.49;0.30;594;0.0;37.0;0.00
02:00:30.000;4.49;0.30;594;0.0;37.0;0.00
02:00:31.000;4.49;0.31;594;0.0;37.0;0.00
02:00:32.000;4.49;0.31;595;0.0;37.0;0.00
02:00:33.000;4.49;0.30;595;0.0;37.0;0.00
02:00:34.000;4.49;0.30;595;0.0;37.0;0.00
02:00:35.000;4.49;0.30;595;0.0;37.0;0.00
02:00:36.000;4.49;0.30;595;0.0;37.0;0.00
02:00:37.000;4.49;0.30;595;0.0;37.0;0.00
02:00:38.000;4.49;0.31;595;0.0;37.0;0.00
02:00:39.000;4.49;0.30;595;0.0;37.0;0.00
02:00:40.000;4.49;0.30;595;0.0;37.0;0.00
02:00:41.000;4.49;0.31;595;0.0;37.0;0.00
02:00:42.000;4.49;0.31;595;0.0;37.0;0.00
02:00:43.000;4.49;0.31;596;0.0;37.0;0.00
02:00:44.000;4.49;0.30;596;0.0;37.0;0.00
02:00:45.000;4.49;0.31;596;0.0;37.0;0.00
02:00:46.000;4.49;0.31;596;0.0;37.0;0.00
02:00:47.000;4.49;0.30;596;0.0;37.0;0.00
02:00:48.000;4.49;0.30;596;0.0;37.0;0.00
02:00:49.000;4.49;0.31;596;0.0;37.0;0.00
02:00:50.000;4.49;0.30;596;0.0;37.0;0.00
02:00:51.000;4.49;0.31;596;0.0;37.0;0.00
02:00:52.000;4.49;0.30;596;0.0;37.0;0.00
02:00:53.000;4.49;0.31;596;0.0;37.0;0.00
02:00:54.000;4.49;0.30;596;0.0;37.0;0.00
02:00:55.000;4.49;0.30;596;0.0;37.0;0.00
02:00:56.000;4.49;0.31;597;0.0;37.0;0.00
02:00:57.000;4.49;0.31;597;0.0;37.0;0.00
02:00:58.000;4.49;0.31;597;0.0;37.0;0.00
02:00:59.000;4.49;0.30;597;0.0;37.0;0.00
02:01:00.000;4.49;0.30;597;0.0;37.0;0.00
02:01:01.000;4.49;0.30;597;0.0;37.0;0.00
02:01:02.000;4.49;0.30;597;0.0;37.0;0.00
02:01:03.000;4.49;0.31;597;0.0;37.0;0.00
02:01:04.000;4.49;0.30;597;0.0;37.0;0.00
02:01:05.000;4.49;0.30;597;0.0;37.0;0.00
02:01:06.000;4.49;0.30;597;0.0;37.0;0.00
02:01:07.000;4.49;0.31;598;0.0;37.0;0.00
02:01:08.000;4.49;0.31;598;0.0;37.0;0.00
02:01:09.000;4.49;0.31;598;0.0;37.0;0.00
02:01:10.000;4.49;0.30;598;0.0;37.0;0.00
02:01:11.000;4.49;0.30;598;0.0;37.0;0.00
02:01:12.000;4.49;0.30;598;0.0;37.0;0.00
02:01:13.000;4.49;0.31;598;0.0;37.0;0.00
02:01:14.000;4.49;0.30;598;0.0;37.0;0.00
02:01:15.000;4.49;0.30;598;0.0;37.0;0.00
02:01:16.000;4.49;0.30;598;0.0;37.0;0.00
02:01:17.000;4.49;0.30;598;0.0;37.0;0.00
02:01:18.000;4.49;0.30;598;0.0;37.0;0.00
02:01:19.000;4.49;0.31;599;0.0;37.0;0.00
02:01:20.000;4.49;0.31;599;0.0;37.0;0.00
02:01:21.000;4.49;0.30;599;0.0;37.0;0.00
02:01:22.000;4.49;0.30;599;0.0;37.0;0.00
02:01:23.000;4.49;0.30;599;0.0;37.0;0.00
02:01:24.000;4.49;0.30;599;0.0;37.0;0.00
02:01:25.000;4.49;0.30;599;0.0;37.0;0.00
02:01:26.000;4.49;0.31;599;0.0;37.0;0.00
02:01:27.000;4.49;0.31;599;0.0;37.0;0.00
02:01:28.000;4.49;0.30;599;0.0;37.0;0.00
02:01:29.000;4.49;0.30;599;0.0;37.0;0.00
02:01:30.000;4.49;0.30;599;0.0;37.0;0.00
02:01:31.000;4.49;0.31;600;0.0;37.0;0.00
02:01:32.000;4.49;0.32;600;0.0;37.0;0.00
02:01:33.000;4.49;0.30;600;0.0;37.0;0.00
02:01:34.000;4.49;0.30;600;0.0;37.0;0.00
02:01:35.000;4.49;0.31;600;0.0;37.0;0.00
02:01:36.000;4.49;0.30;600;0.0;37.0;0.00
02:01:37.000;4.49;0.30;600;0.0;37.0;0.00
02:01:38.000;4.49;0.31;600;0.0;37.0;0.00
02:01:39.000;4.49;0.30;600;0.0;37.0;0.00
02:01:40.000;4.49;0.30;600;0.0;37.0;0.00
02:01:41.000;4.49;0.30;600;0.0;37.0;0.00
02:01:42.000;4.49;0.30;601;0.0;37.0;0.00
02:01:43.000;4.49;0.30;601;0.0;37.0;0.00
02:01:44.000;4.49;0.31;601;0.0;37.0;0.00
02:01:45.000;4.49;0.30;601;0.0;37.0;0.00
02:01:46.000;4.49;0.30;601;0.0;37.0;0.00
02:01:47.000;4.49;0.30;601;0.0;37.0;0.00
02:01:48.000;4.49;0.31;601;0.0;37.0;0.00
02:01:49.000;4.49;0.30;601;0.0;37.0;0.00
02:01:50.000;4.49;0.30;601;0.0;37.0;0.00
02:01:51.000;4.49;0.30;601;0.0;37.0;0.00
02:01:52.000;4.49;0.30;601;0.0;37.0;0.00
02:01:53.000;4.49;0.32;601;0.0;37.0;0.00
02:01:54.000;4.49;0.31;602;0.0;37.0;0.00
02:01:55.000;4.49;0.32;602;0.0;37.0;0.00
02:01:56.000;4.49;0.30;602;0.0;37.0;0.00
02:01:57.000;4.49;0.30;602;0.0;37.0;0.00
02:01:58.000;4.49;0.30;602;0.0;37.0;0.00
02:01:59.000;4.48;0.30;602;0.0;37.0;0.00
02:02:00.000;4.48;0.30;602;0.0;37.0;0.00
02:02:01.000;4.48;0.30;602;0.0;37.0;0.00
02:02:02.000;4.48;0.30;602;0.0;37.0;0.00
02:02:03.000;4.48;0.30;602;0.0;37.0;0.00
02:02:04.000;4.48;0.30;602;0.0;37.0;0.00
02:02:05.000;4.48;0.30;602;0.0;37.0;0.00
02:02:06.000;4.48;0.31;603;0.0;37.0;0.00
02:02:07.000;4.48;0.30;603;0.0;37.0;0.00
02:02:08.000;4.48;0.30;603;0.0;37.0;0.00
02:02:09.000;4.48;0.31;603;0.0;37.0;0.00
02:02:10.000;4.48;0.31;603;0.0;37.0;0.00
02:02:11.000;4.48;0.30;603;0.0;37.0;0.00
02:02:12.000;4.48;0.31;603;0.0;37.0;0.00
02:02:13.000;4.48;0.30;603;0.0;37.0;0.00
02:02:14.000;4.48;0.30;603;0.0;37.0;0.00
02:02:15.000;4.48;0.31;603;0.0;37.0;0.00
02:02:16.000;4.48;0.31;603;0.0;37.0;0.00
02:02:17.000;4.48;0.31;603;0.0;37.0;0.00
02:02:18.000;4.48;0.30;604;0.0;37.0;0.00
02:02:19.000;4.48;0.30;604;0.0;37.0;0.00
02:02:20.000;4.48;0.30;604;0.0;37.0;0.00
02:02:21.000;4.48;0.31;604;0.0;37.0;0.00
02:02:22.000;4.48;0.31;604;0.0;37.0;0.00
02:02:23.000;4.48;0.30;604;0.0;37.0;0.00
02:02:24.000;4.48;0.30;604;0.0;37.0;0.00
02:02:25.000;4.48;0.30;604;0.0;37.0;0.00
02:02:26.000;4.48;0.30;604;0.0;37.0;0.00
02:02:27.000;4.48;0.30;604;0.0;37.0;0.00
02:02:28.000;4.48;0.31;604;0.0;37.0;0.00
02:02:29.000;4.48;0.31;604;0.0;37.0;0.00
02:02:30.000;4.48;0.32;605;0.0;37.0;0.00
02:02:31.000;4.48;0.30;605;0.0;37.0;0.00
02:02:32.000;4.48;0.30;605;0.0;37.0;0.00
02:02:33.000;4.48;0.30;605;0.0;37.0;0.00
02:02:34.000;4.48;0.30;605;0.0;37.0;0.00
02:02:35.000;4.48;0.31;605;0.0;37.0;0.00
02:02:36.000;4.48;0.30;605;0.0;37.0;0.00
02:02:37.000;4.48;0.30;605;0.0;37.0;0.00
02:02:38.000;4.48;0.30;605;0.0;37.0;0.00
02:02:39.000;4.48;0.30;605;0.0;37.0;0.00
02:02:40.000;4.48;0.30;606;0.0;37.0;0.00
02:02:41.000;4.48;0.30;606;0.0;37.0;0.00
02:02:42.000;4.48;0.31;606;0.0;37.0;0.00
02:02:43.000;4.48;0.30;606;0.0;37.0;0.00
02:02:44.000;4.48;0.31;606;0.0;37.0;0.00
02:02:45.000;4.48;0.30;606;0.0;37.0;0.00
02:02:46.000;4.48;0.31;606;0.0;37.0;0.00
02:02:47.000;4.48;0.30;606;0.0;37.0;0.00
02:02:48.000;4.48;0.31;606;0.0;37.0;0.00
02:02:49.000;4.48;0.30;606;0.0;37.0;0.00
02:02:50.000;4.48;0.31;606;0.0;37.0;0.00
02:02:51.000;4.48;0.30;606;0.0;37.0;0.00
02:02:52.000;4.48;0.30;607;0.0;37.0;0.00
02:02:53.000;4.48;0.30;607;0.0;37.0;0.00
02:02:54.000;4.48;0.30;607;0.0;37.0;0.00
02:02:55.000;4.48;0.31;607;0.0;37.0;0.00
02:02:56.000;4.48;0.30;607;0.0;37.0;0.00
02:02:57.000;4.48;0.31;607;0.0;37.0;0.00
02:02:58.000;4.48;0.30;607;0.0;37.0;0.00
02:02:59.000;4.48;0.31;607;0.0;37.0;0.00
02:03:00.000;4.48;0.30;607;0.0;37.0;0.00
02:03:01.000;4.48;0.32;607;0.0;37.0;0.00
02:03:02.000;4.48;0.31;607;0.0;37.0;0.00
02:03:03.000;4.48;0.31;607;0.0;37.0;0.00
02:03:04.000;4.48;0.30;608;0.0;37.0;0.00
02:03:05.000;4.48;0.30;608;0.0;37.0;0.00
02:03:06.000;4.48;0.30;608;0.0;37.0;0.00
02:03:07.000;4.48;0.30;608;0.0;37.0;0.00
02:03:08.000;4.48;0.30;608;0.0;37.0;0.00
02:03:09.000;4.48;0.30;608;0.0;37.0;0.00
02:03:10.000;4.48;0.30;608;0.0;37.0;0.00
02:03:11.000;4.48;0.30;608;0.0;37.0;0.00
02:03:12.000;4.48;0.31;608;0.0;37.0;0.00
02:03:13.000;4.48;0.31;608;0.0;37.0;0.00
02:03:14.000;4.48;0.31;608;0.0;37.0;0.00
02:03:15.000;4.48;0.30;609;0.0;37.0;0.00
02:03:16.000;4.48;0.30;609;0.0;37.0;0.00
02:03:17.000;4.48;0.30;609;0.0;37.0;0.00
02:03:18.000;4.48;0.30;609;0.0;37.0;0.00
02:03:19.000;4.48;0.30;609;0.0;37.0;0.00
02:03:20.000;4.48;0.30;609;0.0;37.0;0.00
02:03:21.000;4.48;0.31;609;0.0;37.0;0.00
02:03:22.000;4.48;0.32;609;0.0;37.0;0.00
02:03:23.000;4.48;0.32;609;0.0;37.0;0.00
02:03:24.000;4.48;0.30;609;0.0;37.0;0.00
02:03:25.000;4.48;0.30;609;0.0;37.0;0.00
02:03:26.000;4.48;0.30;609;0.0;37.0;0.00
02:03:27.000;4.48;0.30;610;0.0;37.0;0.00
02:03:28.000;4.48;0.31;610;0.0;37.0;0.00
02:03:29.000;4.48;0.30;610;0.0;37.0;0.00
02:03:30.000;4.48;0.30;610;0.0;37.0;0.00
02:03:31.000;4.48;0.31;610;0.0;37.0;0.00
02:03:32.000;4.48;0.30;610;0.0;37.0;0.00
02:03:33.000;4.48;0.30;610;0.0;37.0;0.00
02:03:34.000;4.48;0.30;610;0.0;37.0;0.00
02:03:35.000;4.48;0.32;610;0.0;37.0;0.00
02:03:36.000;4.48;0.30;610;0.0;37.0;0.00
02:03:37.000;4.48;0.30;610;0.0;37.0;0.00
02:03:38.000;4.48;0.30;610;0.0;37.0;0.00
02:03:39.000;4.48;0.32;611;0.0;37.0;0.00
02:03:40.000;4.48;0.31;611;0.0;37.0;0.00
02:03:41.000;4.47;0.31;611;0.0;37.0;0.00
02:03:42.000;4.47;0.30;611;0.0;37.0;0.00
02:03:43.000;4.47;0.30;611;0.0;37.0;0.00
02:03:44.000;4.47;0.31;611;0.0;37.0;0.00
02:03:45.000;4.48;0.30;611;0.0;37.0;0.00
02:03:46.000;4.47;0.30;611;0.0;37.0;0.00
02:03:47.000;4.47;0.30;611;0.0;37.0;0.00
02:03:48.000;4.47;0.31;611;0.0;37.0;0.00
02:03:49.000;4.47;0.31;611;0.0;37.0;0.00
02:03:50.000;4.47;0.30;612;0.0;37.0;0.00
02:03:51.000;4.47;0.31;612;0.0;37.0;0.00
02:03:52.000;4.47;0.30;612;0.0;37.0;0.00
02:03:53.000;4.47;0.30;612;0.0;37.0;0.00
02:03:54.000;4.47;0.30;612;0.0;37.0;0.00
02:03:55.000;4.47;0.30;612;0.0;37.0;0.00
02:03:56.000;4.47;0.30;612;0.0;37.0;0.00
02:03:57.000;4.47;0.30;612;0.0;37.0;0.00
02:03:58.000;4.47;0.30;612;0.0;37.0;0.00
02:03:59.000;4.47;0.30;612;0.0;37.0;0.00
02:04:00.000;4.47;0.30;612;0.0;37.0;0.00
02:04:01.000;4.47;0.30;612;0.0;37.0;0.00
02:04:02.000;4.47;0.31;613;0.0;37.0;0.00
02:04:03.000;4.47;0.31;613;0.0;37.0;0.00
02:04:04.000;4.47;0.30;613;0.0;37.0;0.00
02:04:05.000;4.47;0.31;613;0.0;37.0;0.00
02:04:06.000;4.47;0.30;613;0.0;37.0;0.00
02:04:07.000;4.47;0.31;613;0.0;37.0;0.00
02:04:08.000;4.47;0.30;613;0.0;37.0;0.00
02:04:09.000;4.47;0.30;613;0.0;37.0;0.00
02:04:10.000;4.47;0.30;613;0.0;37.0;0.00
02:04:11.000;4.47;0.30;613;0.0;37.0;0.00
02:04:12.000;4.47;0.31;613;0.0;37.0;0.00
02:04:13.000;4.47;0.30;613;0.0;37.0;0.00
02:04:14.000;4.47;0.31;614;0.0;37.0;0.00
02:04:15.000;4.47;0.31;614;0.0;37.0;0.00
02:04:16.000;4.47;0.30;614;0.0;37.0;0.00
02:04:17.000;4.47;0.30;614;0.0;37.0;0.00
02:04:18.000;4.47;0.30;614;0.0;37.0;0.00
02:04:19.000;4.47;0.31;614;0.0;37.0;0.00
02:04:20.000;4.47;0.31;614;0.0;37.0;0.00
02:04:21.000;4.47;0.30;614;0.0;37.0;0.00
02:04:22.000;4.47;0.30;614;0.0;37.0;0.00
02:04:23.000;4.47;0.30;614;0.0;37.0;0.00
02:04:24.000;4.47;0.31;614;0.0;37.0;0.00
02:04:25.000;4.47;0.30;614;0.0;37.0;0.00
02:04:26.000;4.47;0.30;614;0.0;37.0;0.00
02:04:27.000;4.47;0.32;615;0.0;37.0;0.00
02:04:28.000;4.47;0.30;615;0.0;37.0;0.00
02:04:29.000;4.47;0.30;615;0.0;37.0;0.00
02:04:30.000;4.47;0.32;615;0.0;37.0;0.00
02:04:31.000;4.47;0.32;615;0.0;37.0;0.00
02:04:32.000;4.47;0.30;615;0.0;37.0;0.00
02:04:33.000;4.47;0.32;615;0.0;37.0;0.00
02:04:34.000;4.47;0.30;615;0.0;37.0;0.00
02:04:35.000;4.47;0.30;615;0.0;37.0;0.00
02:04:36.000;4.47;0.31;615;0.0;37.0;0.00
02:04:37.000;4.47;0.30;615;0.0;37.0;0.00
02:04:38.000;4.47;0.30;615;0.0;37.0;0.00
02:04:39.000;4.47;0.30;616;0.0;37.0;0.00
02:04:40.000;4.47;0.32;616;0.0;37.0;0.00
02:04:41.000;4.47;0.32;616;0.0;37.0;0.00
02:04:42.000;4.47;0.30;616;0.0;37.0;0.00
02:04:43.000;4.47;0.30;616;0.0;37.0;0.00
02:04:44.000;4.47;0.30;616;0.0;37.0;0.00
02:04:45.000;4.47;0.31;616;0.0;37.0;0.00
02:04:46.000;4.47;0.30;616;0.0;37.0;0.00
02:04:47.000;4.47;0.31;616;0.0;37.0;0.00
02:04:48.000;4.47;0.30;616;0.0;37.0;0.00
02:04:49.000;4.47;0.30;616;0.0;37.0;0.00
02:04:50.000;4.47;0.31;616;0.0;37.0;0.00
02:04:51.000;4.47;0.30;617;0.0;37.0;0.00
02:04:52.000;4.47;0.31;617;0.0;37.0;0.00
02:04:53.000;4.47;0.31;617;0.0;37.0;0.00
02:04:54.000;4.47;0.30;617;0.0;37.0;0.00
02:04:55.000;4.47;0.31;617;0.0;37.0;0.00
02:04:56.000;4.47;0.30;617;0.0;37.0;0.00
02:04:57.000;4.47;0.30;617;0.0;37.0;0.00
02:04:58.000;4.47;0.30;617;0.0;37.0;0.00
02:04:59.000;4.47;0.30;617;0.0;37.0;0.00
02:05:00.000;4.47;0.31;617;0.0;37.0;0.00
02:05:01.000;4.47;0.30;617;0.0;37.0;0.00
02:05:02.000;4.47;0.30;618;0.0;37.0;0.00
02:05:03.000;4.47;0.31;618;0.0;37.0;0.00
02:05:04.000;4.47;0.30;618;0.0;37.0;0.00
02:05:05.000;4.47;0.31;618;0.0;37.0;0.00
02:05:06.000;4.47;0.30;618;0.0;37.0;0.00
02:05:07.000;4.47;0.30;618;0.0;37.0;0.00
02:05:08.000;4.47;0.30;618;0.0;37.0;0.00
02:05:09.000;4.47;0.30;618;0.0;37.0;0.00
02:05:10.000;4.47;0.30;618;0.0;37.0;0.00
02:05:11.000;4.47;0.30;618;0.0;37.0;0.00
02:05:12.000;4.47;0.32;618;0.0;37.0;0.00
02:05:13.000;4.47;0.30;618;0.0;37.0;0.00
02:05:14.000;4.47;0.30;619;0.0;37.0;0.00
02:05:15.000;4.47;0.30;619;0.0;37.0;0.00
02:05:16.000;4.47;0.30;619;0.0;37.0;0.00
02:05:17.000;4.47;0.32;619;0.0;37.0;0.00
02:05:18.000;4.47;0.30;619;0.0;37.0;0.00
02:05:19.000;4.47;0.30;619;0.0;37.0;0.00
02:05:20.000;4.47;0.30;619;0.0;37.0;0.00
02:05:21.000;4.47;0.30;619;0.0;37.0;0.00
02:05:22.000;4.47;0.30;619;0.0;37.0;0.00
02:05:23.000;4.47;0.30;619;0.0;37.0;0.00
02:05:24.000;4.47;0.30;619;0.0;37.0;0.00
02:05:25.000;4.47;0.31;619;0.0;37.0;0.00
02:05:26.000;4.47;0.31;619;0.0;37.0;0.00
02:05:27.000;4.47;0.32;620;0.0;37.0;0.00
02:05:28.000;4.47;0.30;620;0.0;37.0;0.00
02:05:29.000;4.47;0.31;620;0.0;37.0;0.00
02:05:30.000;4.47;0.30;620;0.0;37.0;0.00
02:05:31.000;4.47;0.31;620;0.0;37.0;0.00
02:05:32.000;4.47;0.30;620;0.0;37.0;0.00
02:05:33.000;4.47;0.30;620;0.0;37.0;0.00
02:05:34.000;4.46;0.30;620;0.0;37.0;0.00
02:05:35.000;4.47;0.30;620;0.0;37.0;0.00
02:05:36.000;4.46;0.30;620;0.0;37.0;0.00
02:05:37.000;4.46;0.31;620;0.0;37.0;0.00
02:05:38.000;4.46;0.31;620;0.0;37.0;0.00
02:05:39.000;4.46;0.31;621;0.0;37.0;0.00
02:05:40.000;4.46;0.30;621;0.0;37.0;0.00
02:05:41.000;4.46;0.30;621;0.0;37.0;0.00
02:05:42.000;4.46;0.30;621;0.0;37.0;0.00
02:05:43.000;4.46;0.30;621;0.0;37.0;0.00
02:05:44.000;4.46;0.30;621;0.0;37.0;0.00
02:05:45.000;4.46;0.30;621;0.0;37.0;0.00
02:05:46.000;4.46;0.32;621;0.0;37.0;0.00
02:05:47.000;4.46;0.31;621;0.0;37.0;0.00
02:05:48.000;4.46;0.30;621;0.0;37.0;0.00
02:05:49.000;4.46;0.30;621;0.0;37.0;0.00
02:05:50.000;4.46;0.32;621;0.0;37.0;0.00
02:05:51.000;4.46;0.32;622;0.0;37.0;0.00
02:05:52.000;4.46;0.30;622;0.0;37.0;0.00
02:05:53.000;4.46;0.30;622;0.0;37.0;0.00
02:05:54.000;4.46;0.30;622;0.0;37.0;0.00
02:05:55.000;4.46;0.30;622;0.0;37.0;0.00
02:05:56.000;4.46;0.30;622;0.0;37.0;0.00
02:05:57.000;4.46;0.30;622;0.0;37.0;0.00
02:05:58.000;4.46;0.30;622;0.0;37.0;0.00
02:05:59.000;4.46;0.30;622;0.0;37.0;0.00
02:06:00.000;4.46;0.30;622;0.0;37.0;0.00
02:06:01.000;4.46;0.31;622;0.0;37.0;0.00
02:06:02.000;4.46;0.31;622;0.0;37.0;0.00
02:06:03.000;4.46;0.31;623;0.0;37.0;0.00
02:06:04.000;4.46;0.30;623;0.0;37.0;0.00
02:06:05.000;4.46;0.30;623;0.0;37.0;0.00
02:06:06.000;4.46;0.30;623;0.0;37.0;0.00
02:06:07.000;4.46;0.30;623;0.0;37.0;0.00
02:06:08.000;4.46;0.30;623;0.0;37.0;0.00
02:06:09.000;4.46;0.30;623;0.0;37.0;0.00
02:06:10.000;4.46;0.32;623;0.0;37.0;0.00
02:06:11.000;4.46;0.30;623;0.0;37.0;0.00
02:06:12.000;4.46;0.30;623;0.0;37.0;0.00
02:06:13.000;4.46;0.30;623;0.0;37.0;0.00
02:06:14.000;4.46;0.31;623;0.0;37.0;0.00
02:06:15.000;4.46;0.30;624;0.0;37.0;0.00
02:06:16.000;4.46;0.30;624;0.0;37.0;0.00
02:06:17.000;4.46;0.31;624;0.0;37.0;0.00
02:06:18.000;4.46;0.31;624;0.0;37.0;0.00
02:06:19.000;4.46;0.31;624;0.0;37.0;0.00
02:06:20.000;4.46;0.30;624;0.0;37.0;0.00
02:06:21.000;4.46;0.31;624;0.0;37.0;0.00
02:06:22.000;4.46;0.30;624;0.0;37.0;0.00
02:06:23.000;4.46;0.31;624;0.0;37.0;0.00
02:06:24.000;4.46;0.30;624;0.0;37.0;0.00
02:06:25.000;4.46;0.30;624;0.0;37.0;0.00
02:06:26.000;4.46;0.31;624;0.0;37.0;0.00
02:06:27.000;4.46;0.30;624;0.0;37.0;0.00
02:06:28.000;4.46;0.30;625;0.0;37.0;0.00
02:06:29.000;4.46;0.30;625;0.0;37.0;0.00
02:06:30.000;4.46;0.30;625;0.0;37.0;0.00
02:06:31.000;4.46;0.30;625;0.0;37.0;0.00
02:06:32.000;4.46;0.30;625;0.0;37.0;0.00
02:06:33.000;4.46;0.31;625;0.0;37.0;0.00
02:06:34.000;4.46;0.30;625;0.0;37.0;0.00
02:06:35.000;4.46;0.30;625;0.0;37.0;0.00
02:06:36.000;4.46;0.30;625;0.0;37.0;0.00
02:06:37.000;4.46;0.31;625;0.0;37.0;0.00
02:06:38.000;4.46;0.31;625;0.0;37.0;0.00
02:06:39.000;4.46;0.30;626;0.0;37.0;0.00
02:06:40.000;4.46;0.30;626;0.0;37.0;0.00
02:06:41.000;4.46;0.30;626;0.0;37.0;0.00
02:06:42.000;4.46;0.30;626;0.0;37.0;0.00
02:06:43.000;4.46;0.30;626;0.0;37.0;0.00
02:06:44.000;4.46;0.30;626;0.0;37.0;0.00
02:06:45.000;4.46;0.30;626;0.0;37.0;0.00
02:06:46.000;4.46;0.30;626;0.0;37.0;0.00
02:06:47.000;4.46;0.30;626;0.0;37.0;0.00
02:06:48.000;4.46;0.30;626;0.0;37.0;0.00
02:06:49.000;4.46;0.30;626;0.0;37.0;0.00
02:06:50.000;4.46;0.31;626;0.0;37.0;0.00
02:06:51.000;4.46;0.30;627;0.0;37.0;0.00
02:06:52.000;4.46;0.31;627;0.0;37.0;0.00
02:06:53.000;4.46;0.31;627;0.0;37.0;0.00
02:06:54.000;4.46;0.31;627;0.0;37.0;0.00
02:06:55.000;4.46;0.31;627;0.0;37.0;0.00
02:06:56.000;4.46;0.31;627;0.0;37.0;0.00
02:06:57.000;4.46;0.30;627;0.0;37.0;0.00
02:06:58.000;4.46;0.30;627;0.0;37.0;0.00
02:06:59.000;4.46;0.30;627;0.0;37.0;0.00
02:07:00.000;4.46;0.30;627;0.0;37.0;0.00
02:07:01.000;4.46;0.31;627;0.0;37.0;0.00
02:07:02.000;4.46;0.31;627;0.0;37.0;0.00
02:07:03.000;4.46;0.30;628;0.0;37.0;0.00
02:07:04.000;4.46;0.30;628;0.0;37.0;0.00
02:07:05.000;4.46;0.30;628;0.0;37.0;0.00
02:07:06.000;4.46;0.31;628;0.0;37.0;0.00
02:07:07.000;4.46;0.31;628;0.0;37.0;0.00
02:07:08.000;4.46;0.30;628;0.0;37.0;0.00
02:07:09.000;4.46;0.30;628;0.0;37.0;0.00
02:07:10.000;4.46;0.30;628;0.0;37.0;0.00
02:07:11.000;4.46;0.30;628;0.0;37.0;0.00
02:07:12.000;4.46;0.30;628;0.0;37.0;0.00
02:07:13.000;4.46;0.30;628;0.0;37.0;0.00
02:07:14.000;4.46;0.30;628;0.0;37.0;0.00
02:07:15.000;4.46;0.30;629;0.0;37.0;0.00
02:07:16.000;4.46;0.30;629;0.0;37.0;0.00
02:07:17.000;4.46;0.30;629;0.0;37.0;0.00
02:07:18.000;4.46;0.30;629;0.0;37.0;0.00
02:07:19.000;4.46;0.31;629;0.0;37.0;0.00
02:07:20.000;4.46;0.30;629;0.0;37.0;0.00
02:07:21.000;4.46;0.30;629;0.0;37.0;0.00
02:07:22.000;4.46;0.30;629;0.0;37.0;0.00
02:07:23.000;4.45;0.30;629;0.0;37.0;0.00
02:07:24.000;4.46;0.30;629;0.0;37.0;0.00
02:07:25.000;4.45;0.30;629;0.0;37.0;0.00
02:07:26.000;4.46;0.31;630;0.0;37.0;0.00
02:07:27.000;4.46;0.31;630;0.0;37.0;0.00
02:07:28.000;4.46;0.30;630;0.0;37.0;0.00
02:07:29.000;4.46;0.30;630;0.0;37.0;0.00
02:07:30.000;4.45;0.30;630;0.0;37.0;0.00
02:07:31.000;4.45;0.31;630;0.0;37.0;0.00
02:07:32.000;4.45;0.31;630;0.0;37.0;0.00
02:07:33.000;4.45;0.31;630;0.0;37.0;0.00
02:07:34.000;4.45;0.31;630;0.0;37.0;0.00
02:07:35.000;4.45;0.30;630;0.0;37.0;0.00
02:07:36.000;4.45;0.30;630;0.0;37.0;0.00
02:07:37.000;4.45;0.31;630;0.0;37.0;0.00
02:07:38.000;4.45;0.30;630;0.0;37.0;0.00
02:07:39.000;4.45;0.30;631;0.0;37.0;0.00
02:07:40.000;4.45;0.30;631;0.0;37.0;0.00
02:07:41.000;4.45;0.31;631;0.0;37.0;0.00
02:07:42.000;4.45;0.31;631;0.0;37.0;0.00
02:07:43.000;4.45;0.31;631;0.0;37.0;0.00
02:07:44.000;4.45;0.30;631;0.0;37.0;0.00
02:07:45.000;4.45;0.30;631;0.0;37.0;0.00
02:07:46.000;4.45;0.30;631;0.0;37.0;0.00
02:07:47.000;4.45;0.30;631;0.0;37.0;0.00
02:07:48.000;4.45;0.31;631;0.0;37.0;0.00
02:07:49.000;4.45;0.31;631;0.0;37.0;0.00
02:07:50.000;4.45;0.30;631;0.0;37.0;0.00
02:07:51.000;4.45;0.30;632;0.0;37.0;0.00
02:07:52.000;4.45;0.30;632;0.0;37.0;0.00
02:07:53.000;4.45;0.31;632;0.0;37.0;0.00
02:07:54.000;4.45;0.30;632;0.0;37.0;0.00
02:07:55.000;4.45;0.30;632;0.0;37.0;0.00
02:07:56.000;4.45;0.30;632;0.0;37.0;0.00
02:07:57.000;4.45;0.30;632;0.0;37.0;0.00
02:07:58.000;4.45;0.30;632;0.0;37.0;0.00
02:07:59.000;4.45;0.31;632;0.0;37.0;0.00
02:08:00.000;4.45;0.30;632;0.0;37.0;0.00
02:08:01.000;4.45;0.32;632;0.0;37.0;0.00
02:08:02.000;4.45;0.32;632;0.0;37.0;0.00
